SimulationID,NodeID,NodeType,EnergyConsumed
4319,20,Benevolent Server,446,610000
4319,21,Benevolent Server,220,750000
4319,22,Malicious Server,250,100000
4319,23,Malicious Server,612,900000
4319,24,Malicious Server,665,710000
4319,25,Client,5529,050000
4319,26,Malicious Server,789,360000
4319,27,Benevolent Server,578,680000
4319,28,Malicious Server,475,160000
4319,29,Relay/Other,488,800000
4319,30,Malicious Server,4991,640000
4319,31,Malicious Server,822,100000
4319,32,Benevolent Server,902,310000
4319,33,Malicious Server,589,580000
4319,34,Benevolent Server,392,040000
4319,35,Malicious Server,502,370000
4319,36,Relay/Other,5034,930000
4319,37,Malicious Server,0,150000
4319,38,Relay/Other,242,610000
4319,39,Malicious Server,1586,820000
4319,40,Benevolent Server,362,470000
4319,41,Client,4581,710000
4319,42,Client,4351,600000
4319,43,Benevolent Server,496,650000
4319,44,Malicious Server,276,210000
4319,45,Client,6717,650000
4319,46,Malicious Server,686,600000
4319,47,Malicious Server,5268,420000
4319,48,Benevolent Server,0,150000
4319,49,Benevolent Server,463,960000
4319,50,Malicious Server,508,500000
4320,1,Malicious Server,41,420000
4320,2,Benevolent Server,0,520000
4320,3,Malicious Server,60,660000
4320,4,Malicious Server,231,040000
4320,5,Relay/Other,1386,910000
4320,6,Malicious Server,110,210000
4320,7,Client,14,820000
4320,8,Malicious Server,14,690000
4320,9,Benevolent Server,61,260000
4320,10,Malicious Server,25,970000
4320,11,Malicious Server,97,020000
4320,12,Relay/Other,6895,840000
4320,13,Benevolent Server,186,410000
4320,14,Client,4623,700000
4320,15,Benevolent Server,273,220000
4320,16,Benevolent Server,66,510000
4320,17,Malicious Server,41,880000
4320,18,Malicious Server,203,400000
4320,19,Malicious Server,203,430000
4320,20,Relay/Other,303,810000
4320,21,Malicious Server,18,880000
4320,22,Malicious Server,69,720000
4320,23,Malicious Server,729,580000
4320,24,Malicious Server,78,560000
4320,25,Relay/Other,797,290000
4320,26,Malicious Server,64,720000
4320,27,Malicious Server,342,800000
4320,28,Malicious Server,228,000000
4320,29,Malicious Server,219,490000
4320,30,Client,3474,300000
4320,31,Malicious Server,3,960000
4320,32,Benevolent Server,80,040000
4320,33,Malicious Server,29,500000
4320,34,Malicious Server,0,520000
4320,35,Malicious Server,257,800000
4320,36,Benevolent Server,101,960000
4320,37,Relay/Other,1097,370000
4320,38,Malicious Server,402,770000
4320,39,Client,7635,600000
4320,40,Benevolent Server,102,670000
4320,41,Client,10418,600000
4320,42,Malicious Server,81,840000
4320,43,Benevolent Server,86,980000
4320,44,Malicious Server,193,720000
4320,45,Client,3876,130000
4320,46,Benevolent Server,177,470000
4320,47,Malicious Server,75,000000
4320,48,Malicious Server,1484,490000
4320,49,Client,8900,510000
4320,50,Malicious Server,159,450000
4321,1,Malicious Server,23,160000
4321,2,Client,5823,630000
4321,3,Malicious Server,335,820000
4321,4,Malicious Server,54,490000
4321,5,Benevolent Server,225,810000
4321,6,Benevolent Server,306,870000
4321,7,Malicious Server,10,890000
4321,8,Benevolent Server,193,730000
4321,9,Malicious Server,53,720000
4321,10,Benevolent Server,56,120000
4321,11,Malicious Server,6538,780000
4321,12,Malicious Server,5606,230000
4321,13,Benevolent Server,46,240000
4321,14,Malicious Server,51,050000
4321,15,Malicious Server,40,460000
4321,16,Client,5482,740000
4321,17,Malicious Server,213,860000
4321,18,Malicious Server,1,350000
4321,19,Malicious Server,525,980000
4321,20,Benevolent Server,109,820000
4321,21,Relay/Other,398,820000
4321,22,Relay/Other,337,560000
4321,23,Malicious Server,404,600000
4321,24,Malicious Server,375,700000
4321,25,Client,7427,070000
4321,26,Relay/Other,92,480000
4321,27,Relay/Other,3335,640000
4321,28,Malicious Server,0,300000
4321,29,Benevolent Server,369,920000
4321,30,Malicious Server,106,660000
4321,31,Malicious Server,557,830000
4321,32,Malicious Server,159,590000
4321,33,Malicious Server,1,350000
4321,34,Client,1629,010000
4321,35,Malicious Server,391,550000
4321,36,Malicious Server,239,880000
4321,37,Malicious Server,286,760000
4321,38,Malicious Server,5728,840000
4321,39,Malicious Server,300,560000
4321,40,Malicious Server,132,940000
4321,41,Benevolent Server,442,070000
4321,42,Malicious Server,294,780000
4321,43,Client,4834,240000
4321,44,Malicious Server,283,220000
4321,45,Relay/Other,0,300000
4321,46,Benevolent Server,240,460000
4321,47,Malicious Server,399,130000
4321,48,Client,4250,020000
4321,49,Malicious Server,284,930000
4321,50,Malicious Server,75,140000
4322,1,Malicious Server,89,600000
4322,2,Malicious Server,2009,780000
4322,3,Client,7267,880000
4322,4,Benevolent Server,512,190000
4322,5,Malicious Server,1065,080000
4322,6,Benevolent Server,322,560000
4322,7,Client,8308,900000
4322,8,Benevolent Server,439,540000
4322,9,Malicious Server,89,600000
4322,10,Benevolent Server,351,840000
4322,11,Relay/Other,951,920000
4322,12,Malicious Server,4658,960000
4322,13,Malicious Server,5840,070000
4322,14,Malicious Server,466,340000
4322,15,Malicious Server,942,790000
4322,16,Malicious Server,143,360000
4322,17,Relay/Other,322,720000
4322,18,Benevolent Server,517,220000
4322,19,Malicious Server,369,050000
4322,20,Malicious Server,421,120000
4322,21,Client,4840,680000
4322,22,Malicious Server,3330,200000
4322,23,Malicious Server,460,970000
4322,24,Benevolent Server,437,140000
4322,25,Malicious Server,2152,560000
4322,26,Benevolent Server,394,240000
4322,27,Malicious Server,7081,170000
4322,28,Client,7821,940000
4322,29,Malicious Server,718,150000
4322,30,Benevolent Server,278,080000
4322,31,Malicious Server,10148,700000
4322,32,Malicious Server,505,310000
4322,33,Benevolent Server,258,740000
4322,34,Malicious Server,188,160000
4322,35,Client,6926,410000
4322,36,Malicious Server,5251,070000
4322,37,Client,2744,550000
4322,38,Malicious Server,8005,010000
4322,39,Malicious Server,613,850000
4322,40,Malicious Server,746,650000
4322,41,Malicious Server,6343,590000
4322,42,Malicious Server,125,440000
4322,43,Malicious Server,2822,950000
4322,44,Malicious Server,179,200000
4322,45,Client,7674,860000
4322,46,Malicious Server,9232,010000
4322,47,Malicious Server,634,690000
4322,48,Benevolent Server,704,440000
4322,49,Relay/Other,8994,420000
4322,50,Client,6239,180000
4323,1,Malicious Server,43,400000
4323,2,Malicious Server,2,100000
4323,3,Malicious Server,44,640000
4323,4,Malicious Server,55,800000
4323,5,Malicious Server,63,180000
4323,6,Benevolent Server,90,200000
4323,7,Benevolent Server,44,710000
4323,8,Benevolent Server,65,360000
4323,9,Client,4475,100000
4323,10,Benevolent Server,49,600000
4323,11,Malicious Server,128,790000
4323,12,Client,7072,160000
4323,13,Malicious Server,60,990000
4323,14,Client,3875,700000
4323,15,Malicious Server,39,600000
4323,16,Malicious Server,90,000000
4323,17,Client,2395,040000
4323,18,Benevolent Server,200,140000
4323,19,Client,2675,160000
4323,20,Benevolent Server,219,030000
4323,21,Benevolent Server,3,640000
4323,22,Benevolent Server,114,000000
4323,23,Malicious Server,47,040000
4323,24,Benevolent Server,79,440000
4323,25,Benevolent Server,196,410000
4323,26,Malicious Server,248,500000
4323,27,Malicious Server,111,780000
4323,28,Benevolent Server,364,440000
4323,29,Malicious Server,134,930000
4323,30,Benevolent Server,8,610000
4323,31,Malicious Server,92,880000
4323,32,Benevolent Server,1,680000
4323,33,Malicious Server,3817,380000
4323,34,Malicious Server,0,000000
4323,35,Malicious Server,35,840000
4323,36,Client,2392,080000
4323,37,Malicious Server,133,100000
4323,38,Benevolent Server,75,020000
4323,39,Malicious Server,204,700000
4323,40,Relay/Other,40,320000
4323,41,Malicious Server,0,000000
4323,42,Malicious Server,183,690000
4323,43,Benevolent Server,44,800000
4323,44,Benevolent Server,145,220000
4323,45,Malicious Server,111,690000
4323,46,Client,18694,630000
4323,47,Malicious Server,15,990000
4323,48,Malicious Server,143,040000
4323,49,Benevolent Server,136,180000
4323,50,Malicious Server,133,100000
4324,1,Malicious Server,40,500000
4324,2,Client,9372,640000
4324,3,Malicious Server,326,380000
4324,4,Malicious Server,1485,030000
4324,5,Benevolent Server,527,590000
4324,6,Client,43,600000
4324,7,Benevolent Server,162,500000
4324,8,Malicious Server,875,760000
4324,9,Client,4071,590000
4324,10,Malicious Server,289,520000
4324,11,Benevolent Server,142,180000
4324,12,Malicious Server,105,470000
4324,13,Relay/Other,1157,720000
4324,14,Malicious Server,2,080000
4324,15,Malicious Server,507,480000
4324,16,Relay/Other,7,770000
4324,17,Malicious Server,544,490000
4324,18,Client,2819,720000
4324,19,Malicious Server,36,720000
4324,20,Benevolent Server,49,320000
4324,21,Malicious Server,6,720000
4324,22,Malicious Server,362,900000
4324,23,Client,4052,900000
4324,24,Malicious Server,310,720000
4324,25,Benevolent Server,10,080000
4324,26,Benevolent Server,32,850000
4324,27,Malicious Server,302,320000
4324,28,Malicious Server,399,320000
4324,29,Client,3978,300000
4324,30,Malicious Server,128,490000
4324,31,Malicious Server,285,300000
4324,32,Malicious Server,4,620000
4324,33,Malicious Server,1,200000
4324,34,Malicious Server,2,080000
4324,35,Benevolent Server,397,860000
4324,36,Benevolent Server,351,140000
4324,37,Client,11500,750000
4324,38,Malicious Server,5259,230000
4324,39,Malicious Server,5636,910000
4324,40,Client,7330,660000
4324,41,Client,34,880000
4324,42,Malicious Server,3,230000
4324,43,Malicious Server,2,600000
4324,44,Malicious Server,305,420000
4324,45,Malicious Server,4,420000
4324,46,Malicious Server,136,530000
4324,47,Malicious Server,69,440000
4324,48,Malicious Server,211,670000
4324,49,Malicious Server,47,740000
4324,50,Malicious Server,2,890000
4325,1,Benevolent Server,235,560000
4325,2,Client,6137,380000
4325,3,Benevolent Server,254,710000
4325,4,Malicious Server,7993,200000
4325,5,Malicious Server,3888,740000
4325,6,Relay/Other,30,400000
4325,7,Malicious Server,33,440000
4325,8,Malicious Server,5546,610000
4325,9,Malicious Server,0,000000
4325,10,Benevolent Server,0,000000
4325,11,Malicious Server,30,400000
4325,12,Malicious Server,32,100000
4325,13,Malicious Server,140,120000
4325,14,Malicious Server,36,600000
4325,15,Malicious Server,95,210000
4325,16,Malicious Server,85,880000
4325,17,Malicious Server,192,240000
4325,18,Client,3310,710000
4325,19,Malicious Server,3937,100000
4325,20,Malicious Server,72,620000
4325,21,Malicious Server,126,820000
4325,22,Malicious Server,34,960000
4325,23,Malicious Server,57,000000
4325,24,Benevolent Server,48,640000
4325,25,Malicious Server,69,860000
4325,26,Malicious Server,155,470000
4325,27,Benevolent Server,16,720000
4325,28,Malicious Server,126,560000
4325,29,Client,0,000000
4325,30,Malicious Server,34,960000
4325,31,Client,3911,050000
4325,32,Client,7922,960000
4325,33,Malicious Server,74,960000
4325,34,Benevolent Server,148,080000
4325,35,Malicious Server,1200,500000
4325,36,Malicious Server,101,580000
4325,37,Benevolent Server,67,310000
4325,38,Malicious Server,106,400000
4325,39,Client,21873,650000
4325,40,Malicious Server,13446,640000
4325,41,Client,0,000000
4325,42,Malicious Server,25,840000
4325,43,Malicious Server,50,160000
4325,44,Benevolent Server,192,370000
4325,45,Relay/Other,54,240000
4325,46,Malicious Server,47,120000
4325,47,Relay/Other,4977,240000
4325,48,Malicious Server,7001,080000
4325,49,Malicious Server,42,550000
4325,50,Malicious Server,131,080000
4326,1,Malicious Server,739,870000
4326,2,Malicious Server,8,640000
4326,3,Benevolent Server,634,450000
4326,4,Malicious Server,313,920000
4326,5,Malicious Server,8,400000
4326,6,Benevolent Server,1,260000
4326,7,Benevolent Server,538,410000
4326,8,Malicious Server,8,880000
4326,9,Client,6599,030000
4326,10,Benevolent Server,573,030000
4326,11,Benevolent Server,412,080000
4326,12,Malicious Server,6325,020000
4326,13,Benevolent Server,135,340000
4326,14,Benevolent Server,69,760000
4326,15,Benevolent Server,420,980000
4326,16,Malicious Server,1612,230000
4326,17,Relay/Other,14630,950000
4326,18,Malicious Server,465,510000
4326,19,Malicious Server,577,760000
4326,20,Benevolent Server,550,550000
4326,21,Benevolent Server,5,060000
4326,22,Malicious Server,3,450000
4326,23,Malicious Server,361,350000
4326,24,Malicious Server,4382,300000
4326,25,Malicious Server,2,080000
4326,26,Benevolent Server,438,120000
4326,27,Malicious Server,476,760000
4326,28,Benevolent Server,1,700000
4326,29,Malicious Server,0,000000
4326,30,Malicious Server,3819,760000
4326,31,Malicious Server,5256,610000
4326,32,Malicious Server,1,870000
4326,33,Client,10438,330000
4326,34,Benevolent Server,9,430000
4326,35,Relay/Other,5559,080000
4326,36,Malicious Server,383,500000
4326,37,Client,1807,830000
4326,38,Malicious Server,218,760000
4326,39,Client,3958,240000
4326,40,Client,8673,770000
4326,41,Benevolent Server,2,080000
4326,42,Malicious Server,865,790000
4326,43,Malicious Server,530,480000
4326,44,Malicious Server,1638,830000
4326,45,Malicious Server,3473,730000
4326,46,Benevolent Server,229,490000
4326,47,Client,5523,860000
4326,48,Client,12383,850000
4326,49,Malicious Server,333,850000
4326,50,Client,8881,410000
4327,1,Relay/Other,0,550000
4327,2,Benevolent Server,300,220000
4327,3,Malicious Server,8,250000
4327,4,Malicious Server,13,530000
4327,5,Benevolent Server,4,800000
4327,6,Benevolent Server,175,100000
4327,7,Benevolent Server,8,580000
4327,8,Malicious Server,19,470000
4327,9,Benevolent Server,66,250000
4327,10,Malicious Server,12,210000
4327,11,Malicious Server,14,190000
4327,12,Malicious Server,4484,780000
4327,13,Malicious Server,1,170000
4327,14,Malicious Server,1,560000
4327,15,Relay/Other,882,160000
4327,16,Malicious Server,4,950000
4327,17,Malicious Server,25,520000
4327,18,Malicious Server,5093,870000
4327,19,Malicious Server,60,000000
4327,20,Malicious Server,6403,630000
4327,21,Malicious Server,38,150000
4327,22,Benevolent Server,5,280000
4327,23,Malicious Server,3,520000
4327,24,Malicious Server,6433,490000
4327,25,Malicious Server,8477,060000
4327,26,Malicious Server,55,370000
4327,27,Client,5226,300000
4327,28,Benevolent Server,11,550000
4327,29,Benevolent Server,103,510000
4327,30,Malicious Server,837,850000
4327,31,Malicious Server,6,720000
4327,32,Malicious Server,5,610000
4327,33,Malicious Server,12,210000
4327,34,Benevolent Server,4,350000
4327,35,Client,2981,300000
4327,36,Benevolent Server,0,500000
4327,37,Malicious Server,11,520000
4327,38,Benevolent Server,60,980000
4327,39,Malicious Server,18,880000
4327,40,Malicious Server,8,960000
4327,41,Relay/Other,6,150000
4327,42,Client,3193,200000
4327,43,Malicious Server,57,750000
4327,44,Malicious Server,84,640000
4327,45,Benevolent Server,60,760000
4327,46,Malicious Server,992,420000
4327,47,Benevolent Server,64,480000
4327,48,Benevolent Server,0,840000
4327,49,Benevolent Server,120,440000
4327,50,Malicious Server,50,840000
4328,1,Malicious Server,25,200000
4328,2,Malicious Server,67,200000
4328,3,Benevolent Server,383,510000
4328,4,Malicious Server,264,140000
4328,5,Benevolent Server,218,010000
4328,6,Malicious Server,295,280000
4328,7,Malicious Server,237,930000
4328,8,Malicious Server,91,200000
4328,9,Client,25,200000
4328,10,Malicious Server,15,600000
4328,11,Client,4888,180000
4328,12,Malicious Server,100,800000
4328,13,Malicious Server,48,000000
4328,14,Benevolent Server,299,620000
4328,15,Benevolent Server,136,750000
4328,16,Malicious Server,2418,750000
4328,17,Benevolent Server,268,140000
4328,18,Malicious Server,22,800000
4328,19,Malicious Server,33,600000
4328,20,Benevolent Server,330,400000
4328,21,Malicious Server,67,200000
4328,22,Malicious Server,336,840000
4328,23,Malicious Server,105,600000
4328,24,Malicious Server,76,960000
4328,25,Malicious Server,24,000000
4328,26,Benevolent Server,230,700000
4328,27,Malicious Server,955,510000
4328,28,Client,2733,570000
4328,29,Benevolent Server,62,400000
4328,30,Benevolent Server,459,900000
4328,31,Malicious Server,220,800000
4328,32,Malicious Server,81,600000
4328,33,Malicious Server,278,400000
4328,34,Malicious Server,195,340000
4328,35,Benevolent Server,168,000000
4328,36,Malicious Server,62,400000
4328,37,Malicious Server,249,820000
4328,38,Malicious Server,368,440000
4328,39,Benevolent Server,225,600000
4328,40,Malicious Server,213,260000
4328,41,Malicious Server,401,780000
4328,42,Malicious Server,7038,710000
4328,43,Malicious Server,482,090000
4328,44,Malicious Server,0,000000
4328,45,Client,7650,060000
4328,46,Malicious Server,185,710000
4328,47,Malicious Server,177,600000
4328,48,Malicious Server,138,910000
4328,49,Client,6667,780000
4328,50,Malicious Server,110,170000
4329,1,Malicious Server,12,760000
4329,2,Client,4467,450000
4329,3,Malicious Server,241,400000
4329,4,Benevolent Server,55,470000
4329,5,Malicious Server,29,640000
4329,6,Malicious Server,117,460000
4329,7,Malicious Server,5858,540000
